Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-23 00:00:00-04:00,165.8761417848401,167.4944020080162,165.44923218260345,166.02505493164062,54147100,0.0,0.0
2022-08-24 00:00:00-04:00,166.11441283627198,166.89871396659802,165.05211525909885,166.32289123535156,53841500,0.0,0.0
2022-08-25 00:00:00-04:00,167.5638773115105,168.91407862129083,167.13698288983394,168.80487060546875,51218200,0.0,0.0
2022-08-26 00:00:00-04:00,169.34097430678906,169.81751145091934,162.38147478965155,162.4410400390625,78961000,0.0,0.0
2022-08-29 00:00:00-04:00,159.98885518079427,161.72624585513856,158.66845159927576,160.2172088623047,73314000,0.0,0.0
2022-08-30 00:00:00-04:00,160.96181490043665,161.38870936415833,156.5835864924145,157.7650146484375,77906200,0.0,0.0
2022-08-31 00:00:00-04:00,159.15488968445447,159.42294845092127,156.0077328223629,156.087158203125,87991100,0.0,0.0
2022-09-01 00:00:00-04:00,155.51135739433735,157.27853070516036,153.55555067131786,156.8218536376953,74229900,0.0,0.0
2022-09-02 00:00:00-04:00,158.5989298575559,159.20453514089996,153.85337310565038,154.68731689453125,76957800,0.0,0.0
2022-09-06 00:00:00-04:00,155.34258909781337,155.95811696884635,152.5826210228109,153.41656494140625,73714800,0.0,0.0
2022-09-07 00:00:00-04:00,153.70445750941045,155.5411183137895,152.50316945399638,154.83624267578125,87449600,0.0,0.0
2022-09-08 00:00:00-04:00,153.5257721910228,155.23338029125685,151.5798879086009,153.34707641601562,84923800,0.0,0.0
2022-09-09 00:00:00-04:00,154.34979534672252,156.68286898339323,153.63498194097,156.23609924316406,68028800,0.0,0.0
2022-09-12 00:00:00-04:00,158.4400833383522,163.07643220768276,158.1521795757306,162.25241088867188,104956000,0.0,0.0
2022-09-13 00:00:00-04:00,158.7478546153366,159.3832425699327,152.26490692038402,152.7315216064453,122656600,0.0,0.0
2022-09-14 00:00:00-04:00,153.67466056498452,155.96802868314094,152.50317027630254,154.19091796875,87965400,0.0,0.0
2022-09-15 00:00:00-04:00,153.5356804858494,154.1214408192859,150.28925301601438,151.27210998535156,90481100,0.0,0.0
2022-09-16 00:00:00-04:00,150.12048596867,150.25947661397242,147.3009376443519,149.61415100097656,162278800,0.0,0.0
2022-09-19 00:00:00-04:00,148.2341515860475,153.44632296473463,148.02567321425187,153.3668975830078,81474200,0.0,0.0
2022-09-20 00:00:00-04:00,152.29470395440975,156.94099112037037,151.9770175214803,155.7694854736328,107689800,0.0,0.0
2022-09-21 00:00:00-04:00,156.2062924411649,157.59621391452828,152.49325048187006,152.6123809814453,101696800,0.0,0.0
2022-09-22 00:00:00-04:00,151.28202819455478,153.3569650286784,149.82261909237326,151.63943481445312,86652500,0.0,0.0
2022-09-23 00:00:00-04:00,150.10061818693703,150.3785994633798,147.4895635380173,149.34608459472656,96029900,0.0,0.0
2022-09-26 00:00:00-04:00,148.58163696268974,152.66202319589078,148.56177682988363,149.6836395263672,93339400,0.0,0.0
2022-09-27 00:00:00-04:00,151.63946888432034,153.60519816099426,148.86956317056416,150.66651916503906,84442700,0.0,0.0
2022-09-28 00:00:00-04:00,146.5762002772719,149.5545842020191,143.79637225107237,148.76034545898438,146691400,0.0,0.0
2022-09-29 00:00:00-04:00,145.04731150916837,145.66283937460284,139.66635091236012,141.45338439941406,128138200,0.0,0.0
2022-09-30 00:00:00-04:00,140.26201750826434,142.06891092120617,137.00565248714403,137.20420837402344,124925300,0.0,0.0
2022-10-03 00:00:00-04:00,137.21414468742694,142.03912692124123,136.69788726746128,141.423583984375,114311700,0.0,0.0
2022-10-04 00:00:00-04:00,143.98500471510306,145.16643275467442,143.22054860440795,145.04730224609375,87830100,0.0,0.0
2022-10-05 00:00:00-04:00,143.03192520542137,146.3180729055841,141.97955020504057,145.34512329101562,79471000,0.0,0.0
2022-10-06 00:00:00-04:00,144.75939268787417,146.47692327606677,144.1736474509826,144.3821258544922,68402200,0.0,0.0
2022-10-07 00:00:00-04:00,141.51294075229976,142.0689184734979,138.44520896273133,139.08059692382812,85925600,0.0,0.0
2022-10-10 00:00:00-04:00,139.408203125,140.86761226502307,137.57154237279906,139.408203125,74899000,0.0,0.0
2022-10-11 00:00:00-04:00,138.89197651044034,140.33154098638917,137.22408863737172,137.97860717773438,77033700,0.0,0.0
2022-10-12 00:00:00-04:00,138.12751689726448,139.3486500078564,137.16450492787737,137.34320068359375,70433700,0.0,0.0
2022-10-13 00:00:00-04:00,134.01734494898167,142.55536919296298,133.40180201211285,141.95970153808594,113224000,0.0,0.0
2022-10-14 00:00:00-04:00,143.2701839201979,143.47867744822258,137.19428591684468,137.38291931152344,88598000,0.0,0.0
2022-10-17 00:00:00-04:00,140.0535546210493,141.87035557836086,139.25931583683445,141.38389587402344,85250900,0.0,0.0
2022-10-18 00:00:00-04:00,144.44170157280954,145.64297463667134,139.59685874963583,142.7142333984375,99136600,0.0,0.0
2022-10-19 00:00:00-04:00,140.66909298365678,143.9055984710355,140.48045955407974,142.82345581054688,61758300,0.0,0.0
2022-10-20 00:00:00-04:00,141.98948238342598,144.83879792641872,141.62213809457165,142.3568115234375,64522000,0.0,0.0
2022-10-21 00:00:00-04:00,141.84057185832185,146.78470029888152,141.62215581562188,146.20887756347656,86548600,0.0,0.0
2022-10-24 00:00:00-04:00,146.12944328745533,149.14753228216836,144.94801525981038,148.37315368652344,75981900,0.0,0.0
2022-10-25 00:00:00-04:00,149.00855202580496,151.39126838133657,148.2838161406715,151.24234008789062,74732300,0.0,0.0
2022-10-26 00:00:00-04:00,149.87229534480917,150.894872679137,146.97332147498346,148.27389526367188,88194300,0.0,0.0
2022-10-27 00:00:00-04:00,147.00311083214885,147.97604534571994,143.09149749437978,143.7566680908203,109180200,0.0,0.0
2022-10-28 00:00:00-04:00,147.13216351343172,156.36515675137707,146.7549118491503,154.6178436279297,164762400,0.0,0.0
2022-10-31 00:00:00-04:00,152.05642692134762,153.12864692377713,150.8253561447411,152.23512268066406,97943200,0.0,0.0
2022-11-01 00:00:00-04:00,153.96258681180123,154.3299159624159,148.0554620319623,149.5644989013672,80379300,0.0,0.0
2022-11-02 00:00:00-04:00,147.87675365109376,151.07355349685406,143.95521798405545,143.98500061035156,93604600,0.0,0.0
2022-11-03 00:00:00-04:00,141.03641338696175,141.77108692234222,137.75026533679645,137.87933349609375,97918500,0.0,0.0
2022-11-04 00:00:00-04:00,141.30020985337518,141.8769878289934,133.63307325932803,137.61083984375,140814800,0.23,0.0
2022-11-07 00:00:00-05:00,136.3478751955719,138.3765291868143,134.91587700223693,138.14781188964844,83374600,0.0,0.0
2022-11-08 00:00:00-05:00,139.62953955470834,140.64385899502824,136.72577209372614,138.72459411621094,89908500,0.0,0.0
2022-11-09 00:00:00-05:00,137.7301585954718,137.77988370918197,133.84188838253894,134.12033081054688,74917800,0.0,0.0
2022-11-10 00:00:00-05:00,140.45492401454246,146.05361938476562,138.72459032846032,146.05361938476562,118854000,0.0,0.0
2022-11-11 00:00:00-05:00,145.00948156877828,149.17617913161834,143.5675291078756,148.86790466308594,93979700,0.0,0.0
2022-11-14 00:00:00-05:00,148.14196240155968,149.44467843486234,146.61051388111628,147.45579528808594,73374100,0.0,0.0
2022-11-15 00:00:00-05:00,151.3738994594317,152.73627957680125,147.73423961232652,149.2060089111328,89868300,0.0,0.0
2022-11-16 00:00:00-05:00,148.3010733196328,149.03695035584755,146.47128933402507,147.96295166015625,64218300,0.0,0.0
2022-11-17 00:00:00-05:00,145.61605506512782,150.6379874508791,145.3376126714678,149.88221740722656,80389400,0.0,0.0
2022-11-18 00:00:00-05:00,151.4633855025614,151.85121708845165,149.13639598722008,150.4490509033203,74829600,0.0,0.0
2022-11-21 00:00:00-05:00,149.32536026557494,149.53418451249487,146.8989202367658,147.1873016357422,58724100,0.0,0.0
2022-11-22 00:00:00-05:00,147.30663699041085,149.58390154581076,146.1132949480268,149.34523010253906,51804100,0.0,0.0
2022-11-23 00:00:00-05:00,148.61928008597755,150.98605572671045,148.50989091332252,150.23028564453125,58301400,0.0,0.0
2022-11-25 00:00:00-05:00,147.48562844546115,148.05246743012032,146.30224053627387,147.2867431640625,35195900,0.0,0.0
2022-11-28 00:00:00-05:00,144.3332499086679,145.82491227447636,142.58303819541672,143.41836547851562,69246000,0.0,0.0
2022-11-29 00:00:00-05:00,143.48796779132581,144.00508165763713,139.5698807425828,140.38531494140625,83763800,0.0,0.0
2022-11-30 00:00:00-05:00,140.61403139798944,147.89335094643815,139.7687651710624,147.20718383789062,111380900,0.0,0.0
2022-12-01 00:00:00-05:00,147.38619116849088,148.30107558830346,145.79507859335433,147.48562622070312,71250400,0.0,0.0
2022-12-02 00:00:00-05:00,145.14871062196977,147.1773649213637,144.84042096281945,146.98841857910156,65447400,0.0,0.0
2022-12-05 00:00:00-05:00,146.94863470401845,150.08111957260442,144.95975156866882,145.81497192382812,68826400,0.0,0.0
2022-12-06 00:00:00-05:00,146.25252687563838,146.48124418472938,141.1311437595625,142.1156463623047,64727200,0.0,0.0
2022-12-07 00:00:00-05:00,141.39965294700718,142.57308674664606,139.22182342417875,140.15660095214844,69721100,0.0,0.0
2022-12-08 00:00:00-05:00,141.56870479823243,142.722260679814,140.31571386242962,141.85708618164062,62128300,0.0,0.0
2022-12-09 00:00:00-05:00,141.54880420420042,144.76086128193035,140.11680596845278,141.36981201171875,76097000,0.0,0.0
2022-12-12 00:00:00-05:00,141.9068003319178,143.69679808332128,140.27591686374421,143.68685913085938,70462700,0.0,0.0
2022-12-13 00:00:00-05:00,148.6690212179717,149.1364099902338,143.43826379360243,144.6614227294922,93886200,0.0,0.0
2022-12-14 00:00:00-05:00,144.54209059311248,145.84480664292238,140.37537791998204,142.4139862060547,82291200,0.0,0.0
2022-12-15 00:00:00-05:00,140.3256481385452,141.01181523789114,135.27388322886912,135.74127197265625,98931900,0.0,0.0
2022-12-16 00:00:00-05:00,135.93023510424325,136.88489061566423,132.98668106708112,133.76234436035156,160156900,0.0,0.0
2022-12-19 00:00:00-05:00,134.35899147727594,134.4484875703927,130.59006487428516,131.63421630859375,79592600,0.0,0.0
2022-12-20 00:00:00-05:00,130.65967551342885,132.5093374156456,129.16801317854353,131.5646209716797,77432800,0.0,0.0
2022-12-21 00:00:00-05:00,132.24084104653872,136.0495542336423,132.01212372495607,134.69711303710938,85928000,0.0,0.0
2022-12-22 00:00:00-05:00,133.60323691604714,133.81206115756993,129.57574534438464,131.49501037597656,77852100,0.0,0.0
2022-12-23 00:00:00-05:00,130.19228247630645,131.68394476202118,128.91939853974773,131.12705993652344,63814900,0.0,0.0
2022-12-27 00:00:00-05:00,130.6497379025502,130.67956993563644,128.00451969309435,129.30723571777344,69007800,0.0,0.0
2022-12-28 00:00:00-05:00,128.94922882575435,130.3016698867845,125.1703556386296,125.33940887451172,85438400,0.0,0.0
2022-12-29 00:00:00-05:00,127.27857407322782,129.7547314514262,127.02002472836283,128.8895721435547,75703700,0.0,0.0
2022-12-30 00:00:00-05:00,127.69623875113352,129.22767200970281,126.72168272687549,129.20777893066406,77034200,0.0,0.0
2023-01-03 00:00:00-05:00,129.55584108752768,130.1723899793761,123.47980274291268,124.37480163574219,112117500,0.0,0.0
2023-01-04 00:00:00-05:00,126.18469137284232,127.94485721667097,124.38475454239592,125.65763854980469,89113600,0.0,0.0
2023-01-05 00:00:00-05:00,126.42336093468984,127.0598029671255,124.06653914135347,124.32508850097656,80962700,0.0,0.0
2023-01-06 00:00:00-05:00,125.3095935238237,129.5657949537705,124.19581615265889,128.89952087402344,87754700,0.0,0.0
2023-01-09 00:00:00-05:00,129.7447880223043,132.66844855711224,129.1680101122969,129.4265594482422,70790800,0.0,0.0
2023-01-10 00:00:00-05:00,129.53595292486554,130.53039449086813,127.40784858057899,130.0033416748047,63896200,0.0,0.0
2023-01-11 00:00:00-05:00,130.52046168208338,132.76789426441633,129.73485948450775,132.74801635742188,69458900,0.0,0.0
2023-01-12 00:00:00-05:00,133.13583048297897,133.51370792788612,130.7093908387508,132.66844177246094,71379600,0.0,0.0
2023-01-13 00:00:00-05:00,131.29611931353617,134.1700548447605,130.9281807881948,134.0109405517578,57809700,0.0,0.0
2023-01-17 00:00:00-05:00,134.08055647571666,136.52687419983621,133.38445042307993,135.18438720703125,63646600,0.0,0.0
2023-01-18 00:00:00-05:00,136.05950183967158,137.8395455596698,134.27944294569932,134.4584503173828,69672800,0.0,0.0
2023-01-19 00:00:00-05:00,133.3347394395382,135.4926760183665,133.02646495313064,134.51812744140625,58280400,0.0,0.0
2023-01-20 00:00:00-05:00,134.52805295672198,137.2528282924126,133.47394733147624,137.10365295410156,80223600,0.0,0.0
2023-01-23 00:00:00-05:00,137.35225233023863,142.5233601642238,137.1334739907713,140.3256378173828,81760300,0.0,0.0
2023-01-24 00:00:00-05:00,139.530085826483,142.36425019929237,139.52014687401436,141.7377471923828,66435100,0.0,0.0
2023-01-25 00:00:00-05:00,140.10686269651404,141.63829593399345,138.0384225501974,141.07147216796875,65799300,0.0,0.0
2023-01-26 00:00:00-05:00,142.3742031889364,143.44820194639644,141.11125809813043,143.15982055664062,54105100,0.0,0.0
2023-01-27 00:00:00-05:00,142.36424352126406,146.41161238624406,142.284686383327,145.11883544921875,70555800,0.0,0.0
2023-01-30 00:00:00-05:00,144.1542667085093,144.74098363393833,142.0559942426414,142.2051544189453,64015300,0.0,0.0
2023-01-31 00:00:00-05:00,141.90680243408923,143.5376859264223,141.48913881490347,143.4879608154297,65874500,0.0,0.0
2023-02-01 00:00:00-05:00,143.16973653167372,145.79506134833693,140.53447276315708,144.62161254882812,77663600,0.0,0.0
2023-02-02 00:00:00-05:00,148.07233316275673,150.33965856703733,147.346395117046,149.98167419433594,118339000,0.0,0.0
2023-02-03 00:00:00-05:00,147.207182024485,156.50521662396088,147.0082967484801,153.64122009277344,154357300,0.0,0.0
2023-02-06 00:00:00-05:00,151.72195437162094,152.2490071785243,149.94189550198791,150.88661193847656,69858300,0.0,0.0
2023-02-07 00:00:00-05:00,149.80268459271556,154.36716797344238,149.80268459271556,153.79039001464844,83322600,0.0,0.0
2023-02-08 00:00:00-05:00,153.02467367757208,153.7207797419151,150.3297303457898,151.0755615234375,64120100,0.0,0.0
2023-02-09 00:00:00-05:00,152.92521579525823,153.4721616662803,149.5838916797102,150.03138732910156,56007100,0.0,0.0
2023-02-10 00:00:00-05:00,148.8561615202599,150.72855564951882,148.6171256922703,150.39988708496094,57450700,0.23,0.0
2023-02-13 00:00:00-05:00,150.3401464530594,153.6367713472545,150.31026887131654,153.2284393310547,62199000,0.0,0.0
2023-02-14 00:00:00-05:00,151.5054161644625,153.14875912902346,150.25051215282318,152.5810546875,61707600,0.0,0.0
2023-02-15 00:00:00-05:00,152.49142141204047,154.87176497319618,152.2623548894664,154.70245361328125,65573800,0.0,0.0
2023-02-16 00:00:00-05:00,152.88980037680486,155.69841461880284,152.73045834096655,153.08900451660156,68167900,0.0,0.0
2023-02-17 00:00:00-05:00,151.7344963627943,152.38186421688505,150.2405565175307,151.93368530273438,59144100,0.0,0.0
2023-02-21 00:00:00-05:00,149.59317925778595,150.68874126558396,147.81041766016108,147.880126953125,58867200,0.0,0.0
2023-02-22 00:00:00-05:00,148.26854847852871,149.34418701615735,146.56546552514016,148.3083953857422,51011300,0.0,0.0
2023-02-23 00:00:00-05:00,149.48361673544665,149.73260670876726,146.64514015787685,148.79640197753906,48394200,0.0,0.0
2023-02-24 00:00:00-05:00,146.51565692143686,146.59533553460568,145.13127331155462,146.11727905273438,55469600,0.0,0.0
2023-02-27 00:00:00-05:00,147.11324462513485,148.56733757970076,146.85428532301114,147.3223876953125,44998500,0.0,0.0
2023-02-28 00:00:00-05:00,146.4559069516034,148.47770434135202,146.23679455690868,146.814453125,50547000,0.0,0.0
2023-03-01 00:00:00-05:00,146.236794214235,146.63517209612348,144.42413989821574,144.72293090820312,55479000,0.0,0.0
2023-03-02 00:00:00-05:00,143.79669345182052,146.11728181386064,143.3186217637737,145.3205108642578,52238100,0.0,0.0
2023-03-03 00:00:00-05:00,147.44190459506214,150.49950894207615,146.734781539601,150.41983032226562,70732300,0.0,0.0
2023-03-06 00:00:00-05:00,153.1686644466306,155.6685334909935,152.84001105716584,153.20851135253906,87558000,0.0,0.0
2023-03-07 00:00:00-05:00,153.07904033317436,153.40770893830813,150.51943117994628,150.98753356933594,56182000,0.0,0.0
2023-03-08 00:00:00-05:00,152.19264046327316,152.8499776902654,151.21660394864847,152.2523956298828,47204800,0.0,0.0
2023-03-09 00:00:00-05:00,152.9396000232387,153.91563647138412,149.6230517280108,149.98159790039062,53833600,0.0,0.0
2023-03-10 00:00:00-05:00,149.60313772552362,150.33018417039932,147.01363600256323,147.90003967285156,68572400,0.0,0.0
2023-03-13 00:00:00-04:00,147.2128340178069,152.52130223937368,147.1032778182195,149.86209106445312,84457100,0.0,0.0
2023-03-14 00:00:00-04:00,150.66882089048352,152.7802511335933,149.49359543732402,151.97352600097656,73695900,0.0,0.0
2023-03-15 00:00:00-04:00,150.57918678102664,152.6308618397936,149.31431339345122,152.37191772460938,77167900,0.0,0.0
2023-03-16 00:00:00-04:00,151.54525781261566,155.82788830282473,151.02735442383323,155.22035217285156,76161100,0.0,0.0
2023-03-17 00:00:00-04:00,155.44941777627795,156.10675493543667,153.65668697727304,154.373779296875,98944600,0.0,0.0
2023-03-20 00:00:00-04:00,154.4435106439035,157.18240039827575,153.527214152592,156.7640838623047,73641400,0.0,0.0
2023-03-21 00:00:00-04:00,156.68440192554152,158.75598492144715,155.90753930565143,158.636474609375,73938300,0.0,0.0
2023-03-22 00:00:00-04:00,158.65641455861035,161.48493701747628,157.17242884179126,157.19235229492188,75701800,0.0,0.0
2023-03-23 00:00:00-04:00,158.1883007091018,160.89731264682996,157.04293779293113,158.2878875732422,67622100,0.0,0.0
2023-03-24 00:00:00-04:00,158.2182010915203,159.69221758865424,157.21228699502063,159.6025848388672,59196500,0.0,0.0
2023-03-27 00:00:00-04:00,159.29383054631492,160.12047909583956,157.23218623657112,157.64053344726562,52390300,0.0,0.0
2023-03-28 00:00:00-04:00,157.33177596448277,157.84967933261083,155.34981042672757,157.0130615234375,45992200,0.0,0.0
2023-03-29 00:00:00-04:00,158.72613036772717,160.39935096515106,158.70622211092092,160.1204833984375,51305700,0.0,0.0
2023-03-30 00:00:00-04:00,160.87740721575273,161.8136119869577,160.61846310341323,161.7040557861328,49501700,0.0,0.0
2023-03-31 00:00:00-04:00,161.78372708636002,164.33338197515917,161.25586956002934,164.23377990722656,68749800,0.0,0.0
2023-04-03 00:00:00-04:00,163.60633946720904,165.6181675532587,163.5565384320382,165.4986572265625,56976200,0.0,0.0
2023-04-04 00:00:00-04:00,165.92692828271132,166.16594893666584,164.44294253512697,164.96084594726562,46278300,0.0,0.0
2023-04-05 00:00:00-04:00,164.07444032131605,164.3831854605127,161.14631576727714,163.098388671875,51511700,0.0,0.0
2023-04-06 00:00:00-04:00,161.7737646425446,164.29355725471697,161.3455091659301,163.99476623535156,45390100,0.0,0.0
2023-04-10 00:00:00-04:00,160.7678453225077,161.37538146972656,159.43326270308992,161.37538146972656,47716900,0.0,0.0
2023-04-11 00:00:00-04:00,161.69410104147346,161.7040551698223,159.86152321673777,160.15036010742188,47644200,0.0,0.0
2023-04-12 00:00:00-04:00,160.56865625983505,161.40525892834415,159.13447157259543,159.45318603515625,50133100,0.0,0.0
2023-04-13 00:00:00-04:00,160.9769982954281,165.1301491204927,160.76784003644804,164.89111328125,68445600,0.0,0.0
2023-04-14 00:00:00-04:00,163.9250360328323,165.64805759903274,163.1581578529949,164.54254150390625,49386500,0.0,0.0
2023-04-17 00:00:00-04:00,164.42302044195827,164.72181145901584,163.36730535254506,164.5624542236328,41516200,0.0,0.0
2023-04-18 00:00:00-04:00,165.42895451392155,166.73365962271544,164.98076037670225,165.79745483398438,49923000,0.0,0.0
2023-04-19 00:00:00-04:00,165.13016548549535,167.48063161432628,164.87120616803324,166.95277404785156,47720200,0.0,0.0
2023-04-20 00:00:00-04:00,165.41897996255744,167.1917874097132,164.89112241914265,165.97671508789062,52456400,0.0,0.0
2023-04-21 00:00:00-04:00,164.38319484384462,165.77753271243478,163.82545969640856,164.3533172607422,58337300,0.0,0.0
2023-04-24 00:00:00-04:00,164.3333797566734,164.93096176191798,163.22786368497012,164.66204833984375,41949600,0.0,0.0
2023-04-25 00:00:00-04:00,164.52261385717676,165.63808405188374,163.06850575581234,163.1083526611328,48714100,0.0,0.0
2023-04-26 00:00:00-04:00,162.40121977737576,164.61225198360341,162.1422756728881,163.098388671875,45498800,0.0,0.0
2023-04-27 00:00:00-04:00,164.52262209040046,167.87900216738603,164.52262209040046,167.7296142578125,64902300,0.0,0.0
2023-04-28 00:00:00-04:00,167.8092967483896,169.16380288264062,167.20176057353123,168.99447631835938,55209200,0.0,0.0
2023-05-01 00:00:00-04:00,168.59610103494273,169.76137236601937,167.95868726758945,168.90484619140625,52472900,0.0,0.0
2023-05-02 00:00:00-04:00,169.40281066234166,169.66176995474493,166.86310995409318,167.85906982421875,48425700,0.0,0.0
2023-05-03 00:00:00-04:00,168.81520412378237,170.229465367121,166.48466159027257,166.7734832763672,65136000,0.0,0.0
2023-05-04 00:00:00-04:00,164.22382042903283,166.36512804554513,163.6461618875554,165.12017822265625,81235400,0.0,0.0
2023-05-05 00:00:00-04:00,170.2892115835582,173.5958055935017,170.07009919990452,172.86875915527344,113316400,0.0,0.0
2023-05-08 00:00:00-04:00,171.78315840014966,173.14763379008414,171.41465810215857,172.79904174804688,55962800,0.0,0.0
2023-05-09 00:00:00-04:00,172.3508619892183,172.83887260910583,170.90672318826992,171.07603454589844,45326900,0.0,0.0
2023-05-10 00:00:00-04:00,172.32098351499195,173.32689752762042,171.20549811001328,172.85879516601562,53724500,0.0,0.0
2023-05-11 00:00:00-04:00,173.14763673800144,173.8846373465314,171.4744161837339,173.04803466796875,49514700,0.0,0.0
2023-05-12 00:00:00-04:00,173.15772683794515,173.59655776007267,170.54470753384663,172.11053466796875,45497800,0.24,0.0
2023-05-15 00:00:00-04:00,172.69897170529626,172.74884162582103,171.01346883143506,171.61187744140625,37266700,0.0,0.0
2023-05-16 00:00:00-04:00,171.53208861219923,172.6790206934537,171.34259204510292,171.61187744140625,42110300,0.0,0.0
2023-05-17 00:00:00-04:00,171.25283806768712,172.4695758826746,169.9662641010483,172.230224609375,57951600,0.0,0.0
2023-05-18 00:00:00-04:00,172.53937852753256,174.77341988989548,172.12049862549483,174.58392333984375,65496700,0.0,0.0
2023-05-19 00:00:00-04:00,175.92037022008634,175.92037022008634,174.4742338130598,174.6936492919922,55772400,0.0,0.0
2023-05-22 00:00:00-04:00,173.5167753267537,174.24484266444423,172.98818766513122,173.73619079589844,43570900,0.0,0.0
2023-05-23 00:00:00-04:00,172.66905294851753,172.9183873331977,170.82397241461908,171.1032257080078,50747300,0.0,0.0
2023-05-24 00:00:00-04:00,170.6344736621792,171.96093439787035,170.06599918583325,171.38247680664062,45143500,0.0,0.0
2023-05-25 00:00:00-04:00,171.9509613713399,173.43698450104648,171.2328771566265,172.5294189453125,56058300,0.0,0.0
2023-05-26 00:00:00-04:00,172.85855349684894,175.302027479357,172.6491059129021,174.96292114257812,54835000,0.0,0.0
2023-05-30 00:00:00-04:00,176.48885079669677,178.51344470539902,176.09988978020135,176.82794189453125,55964400,0.0,0.0
2023-05-31 00:00:00-04:00,176.85786499999392,178.87249106004813,176.28937530645783,176.778076171875,99625300,0.0,0.0
2023-06-01 00:00:00-04:00,177.22686816825382,179.64042305750914,176.45891404316637,179.61050415039062,68901800,0.0,0.0
2023-06-02 00:00:00-04:00,180.54800476783768,181.29600788604444,178.78271314778428,180.4682159423828,61945900,0.0,0.0
2023-06-05 00:00:00-04:00,182.1437500536452,184.45756510918994,177.5659594241951,179.10186767578125,121946500,0.0,0.0
2023-06-06 00:00:00-04:00,179.49083541961747,179.64042996095887,176.95758958637495,178.7328643798828,64848400,0.0,0.0
2023-06-07 00:00:00-04:00,177.96490198364674,180.72753105839507,176.84788887825917,177.3465576171875,61944600,0.0,0.0
2023-06-08 00:00:00-04:00,177.42632897433313,180.35850355696866,176.987513272895,180.0892333984375,50214900,0.0,0.0
2023-06-09 00:00:00-04:00,181.01675072800933,181.7448028197143,180.14907199929024,180.4781951904297,48870700,0.0,0.0
2023-06-12 00:00:00-04:00,180.78737954420433,183.40039902062577,180.4881752395526,183.3006591796875,54274900,0.0,0.0
2023-06-13 00:00:00-04:00,182.31329329841782,183.65968975747657,181.9542511990364,182.82192993164062,54929100,0.0,0.0
2023-06-14 00:00:00-04:00,182.88177800213668,183.89906654379925,181.53538146756506,183.46023559570312,57462900,0.0,0.0
2023-06-15 00:00:00-04:00,183.47022541241776,186.02340714751622,183.29069673701926,185.51475524902344,65433200,0.0,0.0
2023-06-16 00:00:00-04:00,186.23282120508458,186.49213868648093,183.77937955509884,184.42764282226562,101235600,0.0,0.0
2023-06-20 00:00:00-04:00,183.91901689338587,185.60451974788597,183.91901689338587,184.5174102783203,49799100,0.0,0.0
2023-06-21 00:00:00-04:00,184.40769931891307,184.91635118810532,182.10385210812808,183.47021484375,49515700,0.0,0.0
2023-06-22 00:00:00-04:00,183.25079105974967,186.55197562970827,183.18097013257253,186.50210571289062,51245300,0.0,0.0
2023-06-23 00:00:00-04:00,185.05597188032547,187.06061473033333,184.51740112063476,186.18295288085938,53079300,0.0,0.0
2023-06-26 00:00:00-04:00,186.33256216477682,187.54931510097455,184.7368161185024,184.77671813964844,48088700,0.0,0.0
2023-06-27 00:00:00-04:00,185.39505993230088,187.88840358366767,185.17564447352765,187.5592803955078,50730800,0.0,0.0
2023-06-28 00:00:00-04:00,187.429631446172,189.39438756353061,187.10052345898322,188.74612426757812,51216800,0.0,0.0
2023-06-29 00:00:00-04:00,188.57656845289964,189.56393801521438,188.4369418174557,189.085205078125,46347300,0.0,0.0
2023-06-30 00:00:00-04:00,191.1197861948541,193.96218888244223,190.75076097884076,193.45355224609375,85069600,0.0,0.0
2023-07-03 00:00:00-04:00,193.26406367433887,193.3638035137414,191.24943762007845,191.9475860595703,31458200,0.0,0.0
2023-07-05 00:00:00-04:00,191.05995363856934,192.4661879585032,190.11247083180476,190.82058715820312,46920300,0.0,0.0
2023-07-06 00:00:00-04:00,189.3345450785546,191.50874871594232,188.6962496949308,191.29930114746094,45094300,0.0,0.0
2023-07-07 00:00:00-04:00,190.900369559223,192.15700929798075,189.73348654077034,190.17230224609375,46778000,0.0,0.0
2023-07-10 00:00:00-04:00,188.75609717546797,189.4841645361036,186.54200662116668,188.1078338623047,59922200,0.0,0.0
2023-07-11 00:00:00-04:00,188.65636521815674,188.79599185947893,186.10318365217228,187.57923889160156,46638100,0.0,0.0
2023-07-12 00:00:00-04:00,189.1749680502115,191.18959404377776,187.9681982078766,189.26473999023438,60750200,0.0,0.0
2023-07-13 00:00:00-04:00,189.99279752137164,190.68096284493777,189.2747132896646,190.03268432617188,41342300,0.0,0.0
2023-07-14 00:00:00-04:00,189.72351479139547,190.6709824048614,189.12512140202054,190.1822967529297,41573900,0.0,0.0
2023-07-17 00:00:00-04:00,191.3890486677881,193.8026186648106,191.29929195053796,193.47349548339844,50520200,0.0,0.0
2023-07-18 00:00:00-04:00,192.8352097243277,193.81259620316632,191.90767794544513,193.2141876220703,48353800,0.0,0.0
2023-07-19 00:00:00-04:00,192.5858761596578,197.7022071550224,192.13706211287214,194.58055114746094,80507300,0.0,0.0
2023-07-20 00:00:00-04:00,194.57057195548003,195.94690259462328,191.98747144655815,192.6157989501953,59581200,0.0,0.0
2023-07-21 00:00:00-04:00,193.583223081012,194.45090187315012,190.7208539857674,191.42897033691406,71917800,0.0,0.0
